workerid,proliferate.condition,adj,label,object,response,rt,slide_number_in_experiment,utterance,error
97,condition1,black and white,picture_bw_rectangular,picture,[0.06],288,43,,
97,condition1,matte,nails_black_matte,nails,[0.06],272,44,,
97,condition1,cardboard,box_closed_cardboard,box,[0.06],272,45,,
97,condition1,round,earring_big_round,earring,[0.06],248,46,,
97,condition1,triangular,earring_big_triangular,earring,[0.06],256,47,,
97,condition1,blue,pencil_long_blue,pencil,[0.5],208,48,,
86,condition1,,,Linda,Linda,0,1,bot_check,
86,condition1,sad,woman_old_sad,woman,[0.08],8168,3,,
86,condition1,spotted,frog_spotted_green,frog,[0.11],3647,4,,
86,condition1,young,man_young_bearded,man,[0.35],2376,5,,
86,condition1,brown,hair_curly_brown,hair,[0.26],2832,6,,
86,condition1,long,pencil_long_black,pencil,[1],2544,7,,
86,condition1,happy,woman_old_happy,woman,[0.06],2768,8,,
86,condition1,clean-shaven,man_old_cleanshaven,man,[0.05],2647,9,,
86,condition1,hat-wearing,man2_bearded_hatted,man,[0],5095,10,,
86,condition1,rectangular,picture_bw_rectangular,picture,[0],2792,11,,
86,condition1,wet,shorts_wet_green,shorts,[0],1951,12,,
86,condition1,fat,woman2_happy_fat,woman,[0.6],3313,13,,
86,condition1,square,picture_bw_square,picture,[0],2616,14,,
86,condition1,colored,picture_colored_rectangular,picture,[0],2711,15,,
86,condition1,straight,hair_straight_blond,hair,[0.03],2696,16,,
86,condition1,closed,box_closed_cardboard,box,[0.06],4031,17,,
86,condition1,glasses-wearing,man2_bearded_glassed,man,[0],1890,18,,
86,condition1,matte,nails_black_matte,nails,[0],2663,19,,
86,condition1,triangular,earring_big_triangular,earring,[0],1974,20,,
86,condition1,skinny,woman2_happy_skinny,woman,[0.75],2728,21,,
86,condition1,blue,pencil_long_blue,pencil,[0],2248,22,,
86,condition1,plastic,bottle_plastic_big,bottle,[0],1592,23,,
86,condition1,small,bottle_glass_small,bottle,[0],4312,24,,
86,condition1,cardboard,box_closed_cardboard,box,[0.09],2984,25,,
86,condition1,blond,hair_curly_blonde,hair,[0],2168,26,,
86,condition1,glossy,nails_black_glossy,nails,[0],1935,27,,
86,condition1,green,frog_spotted_green,frog,[0],2169,28,,
86,condition1,old,man_old_bearded,man,[0.61],2864,29,,
86,condition1,big,bottle_glass_big,bottle,[0.59],2904,30,,
86,condition1,metal,spoon_metal_clean,spoon,[0],2113,31,,
86,condition1,striped,frog_striped_green,frog,[0],2584,32,,
86,condition1,mustache-touting,man2_mustached_glassed,man,[0],2263,33,,
86,condition1,glass,bottle_glass_big,bottle,[0],2120,34,,
86,condition1,dirty,spoon_metal_dirty,spoon,[0.36],4032,35,,
86,condition1,black,nails_black_glossy,nails,[0],2200,36,,
86,condition1,high,table_metal_high,table,[0.89],4656,37,,
86,condition1,short,pencil_short_black,pencil,[0.91],1808,38,,
86,condition1,low,table_metal_low,table,[0.84],2016,39,,
86,condition1,curly,hair_curly_blonde,hair,[0],1904,40,,
86,condition1,dry,shorts_dry_green,shorts,[0.03],3400,41,,
86,condition1,round,earring_big_round,earring,[0],1560,42,,
86,condition1,clean,spoon_metal_clean,spoon,[0.29],4193,43,,
86,condition1,open,box_open_cardboard,box,[0],1703,44,,
86,condition1,bearded,man_old_bearded,man,[0],1864,45,,
86,condition1,black and white,picture_bw_rectangular,picture,[0],1848,46,,
86,condition1,red,frog_spotted_red,frog,[0],1568,47,,
86,condition1,wooden,spoon_wooden_clean,spoon,[0.01],7864,48,,
111,condition1,,,Susan,Susan,0,1,bot_check,
111,condition1,bearded,man_old_bearded,man,[0],5324,3,,
111,condition1,clean-shaven,man_old_cleanshaven,man,[0.01],4052,4,,
111,condition1,blue,pencil_long_blue,pencil,[0.03],2539,5,,
111,condition1,hat-wearing,man2_bearded_hatted,man,[0.07],3654,6,,
111,condition1,rectangular,picture_bw_rectangular,picture,[0.03],2555,7,,
111,condition1,red,frog_spotted_red,frog,[0.04],4535,8,,
111,condition1,mustache-touting,man2_mustached_glassed,man,[0.02],2960,9,,
111,condition1,young,man_young_bearded,man,[0.59],4174,10,,
111,condition1,sad,woman_old_sad,woman,[0.95],3206,11,,
111,condition1,old,man_old_bearded,man,[0.57],2736,12,,
111,condition1,brown,hair_curly_brown,hair,[0.3],2811,13,,
111,condition1,plastic,bottle_plastic_big,bottle,[0],2239,14,,
111,condition1,colored,picture_colored_rectangular,picture,[0.02],2404,15,,
111,condition1,curly,hair_curly_blonde,hair,[0.35],2334,16,,
111,condition1,small,bottle_glass_small,bottle,[0.5],3267,17,,
111,condition1,matte,nails_black_matte,nails,[0.02],2661,18,,
111,condition1,striped,frog_striped_green,frog,[0.02],2352,19,,
111,condition1,long,pencil_long_black,pencil,[0.46],3113,20,,
111,condition1,short,pencil_short_black,pencil,[0.49],2315,21,,
111,condition1,low,table_metal_low,table,[0.53],2453,22,,
111,condition1,open,box_open_cardboard,box,[0.02],5046,23,,
111,condition1,spotted,frog_spotted_green,frog,[0.06],2497,24,,
111,condition1,square,picture_bw_square,picture,[0.01],1994,25,,
111,condition1,glass,bottle_glass_big,bottle,[0],2385,26,,
111,condition1,round,earring_big_round,earring,[0.02],2261,27,,
111,condition1,blond,hair_curly_blonde,hair,[0.32],2875,28,,
111,condition1,happy,woman_old_happy,woman,[0.91],2956,29,,
111,condition1,straight,hair_straight_blond,hair,[0.21],2587,30,,
111,condition1,cardboard,box_closed_cardboard,box,[0.02],2228,31,,
111,condition1,closed,box_closed_cardboard,box,[0.03],3023,32,,
111,condition1,glasses-wearing,man2_bearded_glassed,man,[0],2062,33,,
111,condition1,black,nails_black_glossy,nails,[0.01],3458,34,,
111,condition1,dry,shorts_dry_green,shorts,[0.03],3083,35,,
111,condition1,dirty,spoon_metal_dirty,spoon,[0.02],2267,36,,
111,condition1,glossy,nails_black_glossy,nails,[0.02],2006,37,,
111,condition1,high,table_metal_high,table,[0.57],3202,38,,
111,condition1,green,frog_spotted_green,frog,[0.01],3119,39,,
111,condition1,big,bottle_glass_big,bottle,[0.55],2841,40,,
111,condition1,black and white,picture_bw_rectangular,picture,[0.02],2404,41,,
111,condition1,triangular,earring_big_triangular,earring,[0.04],3844,42,,
111,condition1,clean,spoon_metal_clean,spoon,[0.04],2041,43,,
111,condition1,wet,shorts_wet_green,shorts,[0.04],2054,44,,
111,condition1,metal,spoon_metal_clean,spoon,[0.03],2029,45,,
111,condition1,skinny,woman2_happy_skinny,woman,[0.58],2483,46,,
111,condition1,fat,woman2_happy_fat,woman,[0.55],2364,47,,
111,condition1,wooden,spoon_wooden_clean,spoon,[0.04],2805,48,,
91,condition1,,,Elizabeth,Elizabeth,0,1,bot_check,
91,condition1,short,pencil_short_black,pencil,[0.93],36988,3,,
91,condition1,small,bottle_glass_small,bottle,[0.93],12997,4,,
91,condition1,fat,woman2_happy_fat,woman,[0.98],7148,5,,
91,condition1,red,frog_spotted_red,frog,[0.04],13764,6,,
91,condition1,square,picture_bw_square,picture,[0.02],8829,7,,
91,condition1,striped,frog_striped_green,frog,[0.01],6897,8,,
91,condition1,hat-wearing,man2_bearded_hatted,man,[0],9453,9,,
91,condition1,blond,hair_curly_blonde,hair,[0.01],7520,10,,
91,condition1,wet,shorts_wet_green,shorts,[0.01],6887,11,,
91,condition1,bearded,man_old_bearded,man,[0.01],5385,12,,
91,condition1,triangular,earring_big_triangular,earring,[0.01],6534,13,,
91,condition1,high,table_metal_high,table,[0.96],8750,14,,
91,condition1,long,pencil_long_black,pencil,[0.95],13548,15,,
91,condition1,plastic,bottle_plastic_big,bottle,[0.02],5929,16,,
91,condition1,open,box_open_cardboard,box,[0.01],5578,17,,
91,condition1,glass,bottle_glass_big,bottle,[0.02],5387,18,,
91,condition1,mustache-touting,man2_mustached_glassed,man,[0.06],8920,19,,
91,condition1,brown,hair_curly_brown,hair,[0.01],5356,20,,
91,condition1,clean-shaven,man_old_cleanshaven,man,[0.93],6040,21,,
91,condition1,black and white,picture_bw_rectangular,picture,[0.02],13596,22,,
91,condition1,spotted,frog_spotted_green,frog,[0.03],11327,23,,
91,condition1,matte,nails_black_matte,nails,[0.92],10711,24,,
91,condition1,glossy,nails_black_glossy,nails,[0.58],12616,25,,
91,condition1,green,frog_spotted_green,frog,[0.05],8788,26,,
91,condition1,happy,woman_old_happy,woman,[0.99],9021,27,,
91,condition1,clean,spoon_metal_clean,spoon,[0.73],8669,28,,
91,condition1,skinny,woman2_happy_skinny,woman,[1],7369,29,,
91,condition1,blue,pencil_long_blue,pencil,[0],9655,30,,
91,condition1,colored,picture_colored_rectangular,picture,[0],6072,31,,
91,condition1,old,man_old_bearded,man,[0.99],8256,32,,
91,condition1,young,man_young_bearded,man,[0.99],5829,33,,
91,condition1,sad,woman_old_sad,woman,[0.99],5032,34,,
91,condition1,metal,spoon_metal_clean,spoon,[0],12252,35,,
91,condition1,dirty,spoon_metal_dirty,spoon,[0.66],9524,36,,
91,condition1,wooden,spoon_wooden_clean,spoon,[0.01],6273,37,,
91,condition1,closed,box_closed_cardboard,box,[0],4620,38,,
91,condition1,curly,hair_curly_blonde,hair,[0.75],13621,39,,
91,condition1,big,bottle_glass_big,bottle,[0.88],4471,40,,
91,condition1,rectangular,picture_bw_rectangular,picture,[0.01],4219,41,,
91,condition1,glasses-wearing,man2_bearded_glassed,man,[0],5456,42,,
91,condition1,straight,hair_straight_blond,hair,[0.7],13019,43,,
91,condition1,black,nails_black_glossy,nails,[0.01],6966,44,,
91,condition1,cardboard,box_closed_cardboard,box,[0.53],10451,45,,
91,condition1,low,table_metal_low,table,[0.82],7310,46,,
91,condition1,dry,shorts_dry_green,shorts,[0.02],9232,47,,
91,condition1,round,earring_big_round,earring,[0.01],5798,48,,
112,condition1,,,Linda,Linda,0,1,bot_check,
112,condition1,big,bottle_glass_big,bottle,[0],9090,3,,
112,condition1,closed,box_closed_cardboard,box,[0],2651,4,,
112,condition1,glass,bottle_glass_big,bottle,[0],4399,5,,
112,condition1,long,pencil_long_black,pencil,[0],3716,6,,
112,condition1,hat-wearing,man2_bearded_hatted,man,[0],2339,7,,
112,condition1,straight,hair_straight_blond,hair,[0],9791,8,,
112,condition1,round,earring_big_round,earring,[0],2153,9,,
112,condition1,wet,shorts_wet_green,shorts,[0],4045,10,,
112,condition1,fat,woman2_happy_fat,woman,[0],3092,11,,
112,condition1,old,man_old_bearded,man,[0],17237,12,,
112,condition1,mustache-touting,man2_mustached_glassed,man,[0],11246,13,,
112,condition1,blue,pencil_long_blue,pencil,[0],1954,14,,
112,condition1,young,man_young_bearded,man,[0],1883,15,,
112,condition1,wooden,spoon_wooden_clean,spoon,[0],7955,16,,
112,condition1,sad,woman_old_sad,woman,[0],3509,17,,
112,condition1,curly,hair_curly_blonde,hair,[0],1602,18,,
112,condition1,square,picture_bw_square,picture,[0],30629,19,,
112,condition1,low,table_metal_low,table,[0],1845,20,,
112,condition1,glasses-wearing,man2_bearded_glassed,man,[0],1800,21,,
112,condition1,black,nails_black_glossy,nails,[0],2092,22,,
112,condition1,happy,woman_old_happy,woman,[0],1824,23,,
112,condition1,cardboard,box_closed_cardboard,box,[0],1642,24,,
112,condition1,triangular,earring_big_triangular,earring,[0],2076,25,,
112,condition1,high,table_metal_high,table,[0],6433,26,,
112,condition1,striped,frog_striped_green,frog,[0],3310,27,,
112,condition1,colored,picture_colored_rectangular,picture,[0],16806,28,,
112,condition1,plastic,bottle_plastic_big,bottle,[0],2209,29,,
112,condition1,glossy,nails_black_glossy,nails,[0],6082,30,,
112,condition1,black and white,picture_bw_rectangular,picture,[0],20417,31,,
112,condition1,open,box_open_cardboard,box,[0],17832,32,,
112,condition1,dirty,spoon_metal_dirty,spoon,[0],2417,33,,
112,condition1,brown,hair_curly_brown,hair,[0],1581,34,,
112,condition1,bearded,man_old_bearded,man,[0],1912,35,,
112,condition1,dry,shorts_dry_green,shorts,[0],6032,36,,
112,condition1,green,frog_spotted_green,frog,[0],1859,37,,
112,condition1,skinny,woman2_happy_skinny,woman,[0],1513,38,,
112,condition1,clean-shaven,man_old_cleanshaven,man,[0],7431,39,,
112,condition1,blond,hair_curly_blonde,hair,[0],4054,40,,
112,condition1,rectangular,picture_bw_rectangular,picture,[0],2980,41,,
112,condition1,matte,nails_black_matte,nails,[0],1628,42,,
112,condition1,spotted,frog_spotted_green,frog,[0],1865,43,,
112,condition1,small,bottle_glass_small,bottle,[0],3261,44,,
112,condition1,short,pencil_short_black,pencil,[0],3587,45,,
112,condition1,clean,spoon_metal_clean,spoon,[0],23679,46,,
112,condition1,red,frog_spotted_red,frog,[0],1946,47,,
112,condition1,metal,spoon_metal_clean,spoon,[0],2097,48,,
92,condition1,,,Elizabeth,Elizabeth,0,1,bot_check,
92,condition1,glossy,nails_black_glossy,nails,[0.49],25952,3,,
92,condition1,skinny,woman2_happy_skinny,woman,[0.5],2551,4,,
92,condition1,wet,shorts_wet_green,shorts,[0.49],3496,5,,
92,condition1,clean,spoon_metal_clean,spoon,[0.54],4352,6,,
92,condition1,colored,picture_colored_rectangular,picture,[0.49],4552,7,,
92,condition1,dry,shorts_dry_green,shorts,[0.49],1688,8,,
92,condition1,matte,nails_black_matte,nails,[0.5],1416,9,,
92,condition1,black and white,picture_bw_rectangular,picture,[0.43],4688,10,,
92,condition1,spotted,frog_spotted_green,frog,[0.47],2504,11,,
92,condition1,big,bottle_glass_big,bottle,[0.48],1280,12,,
92,condition1,brown,hair_curly_brown,hair,[0.5],2640,13,,
92,condition1,young,man_young_bearded,man,[0.5],1768,14,,
92,condition1,green,frog_spotted_green,frog,[0.74],5328,15,,
92,condition1,glasses-wearing,man2_bearded_glassed,man,[1],7392,16,,
92,condition1,round,earring_big_round,earring,[0.91],2344,17,,
92,condition1,hat-wearing,man2_bearded_hatted,man,[0.95],2280,18,,
92,condition1,curly,hair_curly_blonde,hair,[1],8880,19,,
92,condition1,cardboard,box_closed_cardboard,box,[0.69],5192,20,,
92,condition1,glass,bottle_glass_big,bottle,[0.2],7712,21,,
92,condition1,small,bottle_glass_small,bottle,[1],4856,22,,
92,condition1,straight,hair_straight_blond,hair,[0.79],2112,23,,
92,condition1,bearded,man_old_bearded,man,[0.62],3872,24,,
92,condition1,sad,woman_old_sad,woman,[0.98],2560,25,,
92,condition1,short,pencil_short_black,pencil,[0.99],2968,26,,
92,condition1,blond,hair_curly_blonde,hair,[0.89],2200,27,,
92,condition1,triangular,earring_big_triangular,earring,[0.46],5736,28,,
92,condition1,long,pencil_long_black,pencil,[0.9],3256,29,,
92,condition1,metal,spoon_metal_clean,spoon,[0.23],2593,30,,
92,condition1,clean-shaven,man_old_cleanshaven,man,[0.68],2456,31,,
92,condition1,old,man_old_bearded,man,[0.97],2816,32,,
92,condition1,rectangular,picture_bw_rectangular,picture,[0.17],4992,33,,
92,condition1,dirty,spoon_metal_dirty,spoon,[1],5464,34,,
92,condition1,wooden,spoon_wooden_clean,spoon,[0.7],4744,35,,
92,condition1,plastic,bottle_plastic_big,bottle,[0.11],2976,36,,
92,condition1,black,nails_black_glossy,nails,[0.61],3568,37,,
92,condition1,square,picture_bw_square,picture,[0.31],3888,38,,
92,condition1,open,box_open_cardboard,box,[0.18],5120,39,,
92,condition1,closed,box_closed_cardboard,box,[0.37],4232,40,,
92,condition1,mustache-touting,man2_mustached_glassed,man,[0.86],4280,41,,
92,condition1,high,table_metal_high,table,[0.96],2584,42,,
92,condition1,striped,frog_striped_green,frog,[0.6],2616,43,,
92,condition1,blue,pencil_long_blue,pencil,[0.52],2232,44,,
92,condition1,happy,woman_old_happy,woman,[0.95],3072,45,,
92,condition1,fat,woman2_happy_fat,woman,[0.99],1832,46,,
92,condition1,red,frog_spotted_red,frog,[0.66],2704,47,,
92,condition1,low,table_metal_low,table,[0.88],1928,48,,
94,condition1,,,Elizabeth,Elizabeth,0,1,bot_check,
94,condition1,clean,spoon_metal_clean,spoon,[0.01],17128,3,,
94,condition1,metal,spoon_metal_clean,spoon,[0.02],4590,4,,
94,condition1,skinny,woman2_happy_skinny,woman,[0.64],10793,5,,
94,condition1,glasses-wearing,man2_bearded_glassed,man,[0],6074,6,,
94,condition1,closed,box_closed_cardboard,box,[0.68],9023,7,,
94,condition1,high,table_metal_high,table,[0.64],4442,8,,
94,condition1,red,frog_spotted_red,frog,[0.65],4538,9,,
94,condition1,big,bottle_glass_big,bottle,[0.68],5057,10,,
94,condition1,hat-wearing,man2_bearded_hatted,man,[0.7],8642,11,,
94,condition1,young,man_young_bearded,man,[0.7],4074,12,,
94,condition1,black and white,picture_bw_rectangular,picture,[0.01],6092,13,,
94,condition1,bearded,man_old_bearded,man,[0.02],7111,14,,
94,condition1,matte,nails_black_matte,nails,[0],5547,15,,
94,condition1,brown,hair_curly_brown,hair,[0.67],3715,16,,
94,condition1,old,man_old_bearded,man,[0.65],3200,17,,
94,condition1,triangular,earring_big_triangular,earring,[0.65],4800,18,,
94,condition1,short,pencil_short_black,pencil,[0.67],2640,19,,
94,condition1,spotted,frog_spotted_green,frog,[0.66],7260,20,,
94,condition1,curly,hair_curly_blonde,hair,[0.03],9546,21,,
94,condition1,mustache-touting,man2_mustached_glassed,man,[0.03],4329,22,,
94,condition1,sad,woman_old_sad,woman,[0.62],5213,23,,
94,condition1,straight,hair_straight_blond,hair,[0.01],3875,24,,
94,condition1,square,picture_bw_square,picture,[0.01],3280,25,,
94,condition1,cardboard,box_closed_cardboard,box,[0.02],2898,26,,
94,condition1,colored,picture_colored_rectangular,picture,[0.01],4447,27,,
94,condition1,black,nails_black_glossy,nails,[0.01],3503,28,,
94,condition1,low,table_metal_low,table,[0.66],3118,29,,
94,condition1,long,pencil_long_black,pencil,[0.66],2956,30,,
94,condition1,clean-shaven,man_old_cleanshaven,man,[0.02],4530,31,,
94,condition1,small,bottle_glass_small,bottle,[0.66],4181,32,,
94,condition1,blond,hair_curly_blonde,hair,[0.65],2691,33,,
94,condition1,happy,woman_old_happy,woman,[0.63],2941,34,,
94,condition1,green,frog_spotted_green,frog,[0.64],3564,35,,
94,condition1,open,box_open_cardboard,box,[0.67],3233,36,,
94,condition1,dirty,spoon_metal_dirty,spoon,[0.01],7331,37,,
94,condition1,fat,woman2_happy_fat,woman,[0.69],3094,38,,
94,condition1,glossy,nails_black_glossy,nails,[0.03],3963,39,,
94,condition1,blue,pencil_long_blue,pencil,[0.71],4874,40,,
94,condition1,rectangular,picture_bw_rectangular,picture,[0.03],3617,41,,
94,condition1,wet,shorts_wet_green,shorts,[0.02],5656,42,,
94,condition1,striped,frog_striped_green,frog,[0.65],3917,43,,
94,condition1,plastic,bottle_plastic_big,bottle,[0.03],3551,44,,
94,condition1,dry,shorts_dry_green,shorts,[0],6043,45,,
94,condition1,wooden,spoon_wooden_clean,spoon,[0.01],3825,46,,
94,condition1,glass,bottle_glass_big,bottle,[0.02],2755,47,,
94,condition1,round,earring_big_round,earring,[0.03],5914,48,,
85,condition1,,,Jennifer,Jennifer,0,1,bot_check,
85,condition1,cardboard,box_closed_cardboard,box,[0],7336,3,,
85,condition1,glossy,nails_black_glossy,nails,[0.96],6208,4,,
85,condition1,blue,pencil_long_blue,pencil,[0],3400,5,,
85,condition1,round,earring_big_round,earring,[0],3407,6,,
85,condition1,low,table_metal_low,table,[0.99],3161,7,,
85,condition1,curly,hair_curly_blonde,hair,[0.01],8463,8,,
85,condition1,wooden,spoon_wooden_clean,spoon,[0.01],3811,9,,
85,condition1,glasses-wearing,man2_bearded_glassed,man,[0.03],2844,10,,
85,condition1,matte,nails_black_matte,nails,[0.97],12592,11,,
85,condition1,square,picture_bw_square,picture,[0.01],3286,12,,
85,condition1,skinny,woman2_happy_skinny,woman,[0.97],3759,13,,
85,condition1,colored,picture_colored_rectangular,picture,[0],3965,14,,
85,condition1,high,table_metal_high,table,[0.98],5029,15,,
85,condition1,old,man_old_bearded,man,[0.97],3777,16,,
85,condition1,dirty,spoon_metal_dirty,spoon,[0.01],5675,17,,
85,condition1,mustache-touting,man2_mustached_glassed,man,[0],3369,18,,
85,condition1,straight,hair_straight_blond,hair,[0.99],2355,19,,
85,condition1,brown,hair_curly_brown,hair,[0],3552,20,,
85,condition1,bearded,man_old_bearded,man,[0.01],2580,21,,
85,condition1,fat,woman2_happy_fat,woman,[0.97],2790,22,,
85,condition1,sad,woman_old_sad,woman,[0.97],4346,23,,
85,condition1,red,frog_spotted_red,frog,[0],2634,24,,
85,condition1,dry,shorts_dry_green,shorts,[0],3618,25,,
85,condition1,big,bottle_glass_big,bottle,[0.97],4532,26,,
85,condition1,small,bottle_glass_small,bottle,[0.97],2800,27,,
85,condition1,black and white,picture_bw_rectangular,picture,[0.03],2529,28,,
85,condition1,green,frog_spotted_green,frog,[0.03],2665,29,,
85,condition1,happy,woman_old_happy,woman,[0.99],4125,30,,
85,condition1,clean-shaven,man_old_cleanshaven,man,[0.02],2619,31,,
85,condition1,black,nails_black_glossy,nails,[0.01],4883,32,,
85,condition1,long,pencil_long_black,pencil,[1],9883,33,,
85,condition1,triangular,earring_big_triangular,earring,[0.01],5037,34,,
85,condition1,spotted,frog_spotted_green,frog,[0.02],2584,35,,
85,condition1,metal,spoon_metal_clean,spoon,[0],3923,36,,
85,condition1,hat-wearing,man2_bearded_hatted,man,[0],2379,37,,
85,condition1,rectangular,picture_bw_rectangular,picture,[0],2131,38,,
85,condition1,short,pencil_short_black,pencil,[0.97],2592,39,,
85,condition1,young,man_young_bearded,man,[0.98],2670,40,,
85,condition1,open,box_open_cardboard,box,[0.01],4190,41,,
85,condition1,closed,box_closed_cardboard,box,[0.01],3360,42,,
85,condition1,clean,spoon_metal_clean,spoon,[0],3819,43,,
85,condition1,plastic,bottle_plastic_big,bottle,[0.02],2831,44,,
85,condition1,glass,bottle_glass_big,bottle,[0.02],2621,45,,
85,condition1,wet,shorts_wet_green,shorts,[0.01],2591,46,,
85,condition1,blond,hair_curly_blonde,hair,[0.01],3405,47,,
85,condition1,striped,frog_striped_green,frog,[0.02],2374,48,,
114,condition1,,,Mary,Mary,0,1,bot_check,
114,condition1,big,bottle_glass_big,bottle,[0.91],12378,3,,
114,condition1,open,box_open_cardboard,box,[0.01],19185,4,,
114,condition1,black and white,picture_bw_rectangular,picture,[0.99],10840,5,,
114,condition1,metal,spoon_metal_clean,spoon,[0],11256,6,,
114,condition1,clean,spoon_metal_clean,spoon,[0.79],9852,7,,
114,condition1,black,nails_black_glossy,nails,[0.67],7089,8,,
114,condition1,low,table_metal_low,table,[0.99],4222,9,,
114,condition1,happy,woman_old_happy,woman,[1],4030,10,,
114,condition1,dirty,spoon_metal_dirty,spoon,[0.9],7450,11,,
114,condition1,bearded,man_old_bearded,man,[0.01],6182,12,,
114,condition1,fat,woman2_happy_fat,woman,[0.96],4031,13,,
114,condition1,short,pencil_short_black,pencil,[0.76],5950,14,,
114,condition1,closed,box_closed_cardboard,box,[0.02],7751,15,,
114,condition1,clean-shaven,man_old_cleanshaven,man,[0],6301,16,,
114,condition1,matte,nails_black_matte,nails,[0.17],7326,17,,
114,condition1,high,table_metal_high,table,[0.99],4262,18,,
114,condition1,brown,hair_curly_brown,hair,[0.47],4763,19,,
114,condition1,young,man_young_bearded,man,[0.99],4752,20,,
114,condition1,spotted,frog_spotted_green,frog,[0.01],6380,21,,
114,condition1,square,picture_bw_square,picture,[0.5],5304,22,,
114,condition1,blue,pencil_long_blue,pencil,[0.75],5173,23,,
114,condition1,plastic,bottle_plastic_big,bottle,[0.01],3989,24,,
114,condition1,dry,shorts_dry_green,shorts,[0.01],7164,25,,
114,condition1,skinny,woman2_happy_skinny,woman,[0.99],4369,26,,
114,condition1,old,man_old_bearded,man,[0.97],4853,27,,
114,condition1,wooden,spoon_wooden_clean,spoon,[0.01],5285,28,,
114,condition1,sad,woman_old_sad,woman,[0.99],3988,29,,
114,condition1,small,bottle_glass_small,bottle,[0.97],5205,30,,
114,condition1,striped,frog_striped_green,frog,[0],4951,31,,
114,condition1,long,pencil_long_black,pencil,[0.9],3577,32,,
114,condition1,blond,hair_curly_blonde,hair,[0.49],3728,33,,
114,condition1,glass,bottle_glass_big,bottle,[0],3907,34,,
114,condition1,rectangular,picture_bw_rectangular,picture,[0.01],8378,35,,
114,condition1,glossy,nails_black_glossy,nails,[0.17],4339,36,,
114,condition1,glasses-wearing,man2_bearded_glassed,man,[0],4700,37,,
114,condition1,green,frog_spotted_green,frog,[0.33],8236,38,,
114,condition1,red,frog_spotted_red,frog,[0.31],4459,39,,
114,condition1,hat-wearing,man2_bearded_hatted,man,[0],5414,40,,
114,condition1,curly,hair_curly_blonde,hair,[0.78],4559,41,,
114,condition1,round,earring_big_round,earring,[0],4530,42,,
114,condition1,wet,shorts_wet_green,shorts,[0],3575,43,,
114,condition1,cardboard,box_closed_cardboard,box,[0],4499,44,,
114,condition1,colored,picture_colored_rectangular,picture,[0.18],9872,45,,
114,condition1,triangular,earring_big_triangular,earring,[0.02],6386,46,,
114,condition1,mustache-touting,man2_mustached_glassed,man,[0],4738,47,,
114,condition1,straight,hair_straight_blond,hair,[0.72],4448,48,,
93,condition1,,,Patricia,Patricia,0,1,bot_check,
93,condition1,straight,hair_straight_blond,hair,[0.09],8027,3,,
93,condition1,black,nails_black_glossy,nails,[0],2432,4,,
93,condition1,sad,woman_old_sad,woman,[1],8979,5,,
93,condition1,red,frog_spotted_red,frog,[0.07],2854,6,,
93,condition1,round,earring_big_round,earring,[0],1809,7,,
93,condition1,striped,frog_striped_green,frog,[0.57],3607,8,,
93,condition1,closed,box_closed_cardboard,box,[0],5433,9,,
93,condition1,blond,hair_curly_blonde,hair,[0.08],2254,10,,
93,condition1,triangular,earring_big_triangular,earring,[0.16],1851,11,,
93,condition1,cardboard,box_closed_cardboard,box,[0.13],2911,12,,
93,condition1,black and white,picture_bw_rectangular,picture,[0.09],1743,13,,
93,condition1,skinny,woman2_happy_skinny,woman,[0.69],2193,14,,
93,condition1,hat-wearing,man2_bearded_hatted,man,[0],2936,15,,
93,condition1,wet,shorts_wet_green,shorts,[0],1664,16,,
93,condition1,high,table_metal_high,table,[0.75],2675,17,,
93,condition1,glasses-wearing,man2_bearded_glassed,man,[0],2015,18,,
93,condition1,long,pencil_long_black,pencil,[0.6],2919,19,,
93,condition1,small,bottle_glass_small,bottle,[0.68],2484,20,,
93,condition1,bearded,man_old_bearded,man,[0],1434,21,,
93,condition1,wooden,spoon_wooden_clean,spoon,[0],1624,22,,
93,condition1,open,box_open_cardboard,box,[0],1468,23,,
93,condition1,brown,hair_curly_brown,hair,[0],1633,24,,
93,condition1,metal,spoon_metal_clean,spoon,[0],1613,25,,
93,condition1,glass,bottle_glass_big,bottle,[0],1877,26,,
93,condition1,blue,pencil_long_blue,pencil,[0],1862,27,,
93,condition1,young,man_young_bearded,man,[0.64],2031,28,,
93,condition1,big,bottle_glass_big,bottle,[0.54],2169,29,,
93,condition1,colored,picture_colored_rectangular,picture,[0],1904,30,,
93,condition1,glossy,nails_black_glossy,nails,[0],1529,31,,
93,condition1,spotted,frog_spotted_green,frog,[0.28],2588,32,,
93,condition1,plastic,bottle_plastic_big,bottle,[0],1518,33,,
93,condition1,happy,woman_old_happy,woman,[0.85],1697,34,,
93,condition1,matte,nails_black_matte,nails,[0.23],2214,35,,
93,condition1,dry,shorts_dry_green,shorts,[0.2],6945,36,,
93,condition1,old,man_old_bearded,man,[0.63],1432,37,,
93,condition1,clean-shaven,man_old_cleanshaven,man,[0.09],1532,38,,
93,condition1,green,frog_spotted_green,frog,[0.17],2103,39,,
93,condition1,mustache-touting,man2_mustached_glassed,man,[0.03],1287,40,,
93,condition1,short,pencil_short_black,pencil,[0.21],2430,41,,
93,condition1,fat,woman2_happy_fat,woman,[0.63],2327,42,,
93,condition1,square,picture_bw_square,picture,[0.26],1354,43,,
